지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
411,마포,2019-03-22,3.6,0,4.2
411,마포,2019-03-23,4.7,0,3.6
411,마포,2019-03-24,5,0,2.6
411,마포,2019-03-25,7.9,0,2.7
411,마포,2019-03-26,11.6,0,2.1
411,마포,2019-03-27,11.6,0,3.3
411,마포,2019-03-28,9.5,0,2.8
411,마포,2019-03-29,9.4,0,3
411,마포,2019-03-30,5.1,2,3.9
411,마포,2019-03-31,4.7,0,4.5
411,마포,2019-04-01,6,0,3.3
411,마포,2019-04-02,7.4,0,2.8
411,마포,2019-04-03,8.3,0,2.5
411,마포,2019-04-04,9.8,0,2.9
411,마포,2019-04-05,11.5,0,3.4
411,마포,2019-04-06,10,.5,1.5
411,마포,2019-04-07,12.8,0,1.9
411,마포,2019-04-08,11.7,0,3.3
411,마포,2019-04-09,9.5,13.5,4.4
411,마포,2019-04-10,7.1,4,3
411,마포,2019-04-11,10.1,0,2.1
411,마포,2019-04-12,11.8,0,2.2
411,마포,2019-04-13,12.8,0,2
411,마포,2019-04-14,9.9,1.5,3
411,마포,2019-04-15,12.7,0,1.9
411,마포,2019-04-16,15.8,0,2.1
411,마포,2019-04-17,16.3,0,2.1
411,마포,2019-04-18,12.9,0,2.2
411,마포,2019-04-19,14.1,0,2.4
411,마포,2019-04-20,14.6,.5,2.3
411,마포,2019-04-21,14.4,.5,2
411,마포,2019-04-22,19.7,0,1.7
411,마포,2019-04-23,20.5,0,1.2
411,마포,2019-04-24,19.3,4,1.6
411,마포,2019-04-25,13.2,8.5,3.5
411,마포,2019-04-26,8.6,4.5,2.6
411,마포,2019-04-27,12.5,0,1.9
411,마포,2019-04-28,13.6,0,2.1
411,마포,2019-04-29,13.9,0,1.4
411,마포,2019-04-30,16.3,0,1.9
411,마포,2019-05-01,16.7,0,2.6
411,마포,2019-05-02,17.7,0,2.7
411,마포,2019-05-03,18.8,0,1.6
411,마포,2019-05-04,20.1,0,2
411,마포,2019-05-05,19.8,0,2.6
411,마포,2019-05-06,14.5,0,4.8
411,마포,2019-05-07,15.6,0,2.4
411,마포,2019-05-08,,0,
411,마포,2019-05-09,,0,
411,마포,2019-05-10,18.4,0,1.9
411,마포,2019-05-11,20.4,0,1.8
411,마포,2019-05-12,21.9,0,1.8
411,마포,2019-05-13,19,0,1.8
411,마포,2019-05-14,20.6,0,1.8
411,마포,2019-05-15,20.8,0,1.7
411,마포,2019-05-16,24,0,1.9
411,마포,2019-05-17,23.9,0,1.5
411,마포,2019-05-18,22.7,0,3.7
411,마포,2019-05-19,18.7,17,3.1
411,마포,2019-05-20,16.4,6.5,4
411,마포,2019-05-21,17.6,0,3.2
411,마포,2019-05-22,20.3,0,2.9
411,마포,2019-05-23,22.9,0,1.9
411,마포,2019-05-24,25.1,0,2.3
411,마포,2019-05-25,24,0,1.8
411,마포,2019-05-26,25.2,0,1.8
411,마포,2019-05-27,17.5,5,4.1
411,마포,2019-05-28,18.9,0,3
411,마포,2019-05-29,21.2,0,2.2
411,마포,2019-05-30,20.2,0,2.5
411,마포,2019-05-31,19.5,0,3.1
411,마포,2019-06-01,19,0,1.9
411,마포,2019-06-02,21.9,0,2.1
411,마포,2019-06-03,23.5,0,2.1
411,마포,2019-06-04,23.1,0,2.4
411,마포,2019-06-05,22.9,0,1.8
411,마포,2019-06-06,20.9,5.5,1.9
411,마포,2019-06-07,20.2,32.5,3.5
411,마포,2019-06-08,22.6,0,2
411,마포,2019-06-09,21.7,0,1.9
411,마포,2019-06-10,18.4,10.5,3.5
411,마포,2019-06-11,20.7,0,2.2
411,마포,2019-06-12,22.2,0,2.1
411,마포,2019-06-13,23.5,0,2.1
411,마포,2019-06-14,23,0,2.6
411,마포,2019-06-15,22.5,2,3.2
411,마포,2019-06-16,23,0,1.8
411,마포,2019-06-17,22,0,2.2
411,마포,2019-06-18,,10,
411,마포,2019-06-19,,0,
411,마포,2019-06-20,22.7,0,2.4
411,마포,2019-06-21,22.5,2.5,2.4
411,마포,2019-06-22,24.6,0,2.9
411,마포,2019-06-23,25.2,0,3
411,마포,2019-06-24,25.4,0,2.3
411,마포,2019-06-25,26.1,0,1.8
411,마포,2019-06-26,25.7,0,2.1
411,마포,2019-06-27,25.3,1,1.8
411,마포,2019-06-28,24.4,0,1.5
411,마포,2019-06-29,23.4,1,2.2
411,마포,2019-06-30,24,0,2.4
411,마포,2019-07-01,24.1,0,2.2
411,마포,2019-07-02,24.8,0,2.4
411,마포,2019-07-03,24,0,2
411,마포,2019-07-04,25.7,0,2.2
411,마포,2019-07-05,28.1,0,1.9
411,마포,2019-07-06,30.2,0,2.6
411,마포,2019-07-07,26.8,0,4.2
411,마포,2019-07-08,24.9,0,3.5
411,마포,2019-07-09,25.9,0,3.5
411,마포,2019-07-10,22.7,7,3.8
411,마포,2019-07-11,21.5,2.5,3
411,마포,2019-07-12,24.2,0,2.2
411,마포,2019-07-13,25.2,0,1.6
411,마포,2019-07-14,26.3,0,1.6
411,마포,2019-07-15,24.6,1.5,1.6
411,마포,2019-07-16,24.8,0,1.7
411,마포,2019-07-17,26.2,0,1.4
411,마포,2019-07-18,27.8,0,1.4
411,마포,2019-07-19,29.2,0,2.4
411,마포,2019-07-20,28.4,0,4.5
411,마포,2019-07-21,25.1,5.5,2.8
411,마포,2019-07-22,27.1,0,2.2
411,마포,2019-07-23,28.3,0,1.5
411,마포,2019-07-24,26.4,1,1.6
411,마포,2019-07-25,26.2,11,1.4
411,마포,2019-07-26,25.2,41,2.2
411,마포,2019-07-27,28.6,3,1.6
411,마포,2019-07-28,25.8,27,2.8
411,마포,2019-07-29,27.7,.5,2.9
411,마포,2019-07-30,28.3,1.5,3.8
411,마포,2019-07-31,26,48,3
411,마포,2019-08-01,27.1,11.5,2.2
411,마포,2019-08-02,29.2,0,1.5
411,마포,2019-08-03,30.2,5,1.4
411,마포,2019-08-04,29.4,3,1.4
411,마포,2019-08-05,31.2,0,1.5
411,마포,2019-08-06,32.1,0,2.5
411,마포,2019-08-07,27.2,6.5,1.3
411,마포,2019-08-08,29,0,1.8
411,마포,2019-08-09,30.1,0,1.7
411,마포,2019-08-10,31.5,0,2.8
411,마포,2019-08-11,29.7,6.5,4.9
411,마포,2019-08-12,26.5,52.5,2.7
411,마포,2019-08-13,28.7,10.5,1.5
411,마포,2019-08-14,30.6,0,2.2
411,마포,2019-08-15,25.9,18.5,2
411,마포,2019-08-16,26.2,0,2.3
411,마포,2019-08-17,25.9,0,2.8
411,마포,2019-08-18,25.9,0,1.7
411,마포,2019-08-19,26.8,0,1.5
411,마포,2019-08-20,28.4,0,2.3
411,마포,2019-08-21,27.2,1,2.2
411,마포,2019-08-22,27.1,0,2.1
411,마포,2019-08-23,26.3,0,2.8
411,마포,2019-08-24,24.3,0,1.8
411,마포,2019-08-25,25.7,0,1.9
411,마포,2019-08-26,26.8,0,1.5
411,마포,2019-08-27,25.5,6.5,1.6
411,마포,2019-08-28,26.1,0,1.9
411,마포,2019-08-29,23.3,52.5,2.4
411,마포,2019-08-30,23.5,0,2.6
411,마포,2019-08-31,24.1,0,2.1
411,마포,2019-09-01,24.3,0,1.5
411,마포,2019-09-02,,0,
411,마포,2019-09-03,,1,
411,마포,2019-09-04,22.9,31.5,3.5
411,마포,2019-09-05,23.3,64.5,2.4
411,마포,2019-09-06,25.7,5,2.3
411,마포,2019-09-07,26,2.5,7.5
411,마포,2019-09-08,24.8,0,1.9
411,마포,2019-09-09,25.4,0,1.8
411,마포,2019-09-10,,54.5,2.7
411,마포,2019-09-11,,0,
411,마포,2019-09-12,20.9,6.5,3
411,마포,2019-09-13,23.6,0,1.9
411,마포,2019-09-14,22.6,0,1.2
411,마포,2019-09-15,24.3,0,1.6
411,마포,2019-09-16,25.1,0,2.2
411,마포,2019-09-17,24.1,0,2.7
411,마포,2019-09-18,20.8,0,3.7
411,마포,2019-09-19,19.9,0,2
411,마포,2019-09-20,20.3,0,1.9
411,마포,2019-09-21,20.2,0,1.8
411,마포,2019-09-22,18.9,0,3.8
411,마포,2019-09-23,20,0,2.7
411,마포,2019-09-24,20.3,0,1.8
411,마포,2019-09-25,21.7,0,1.6
411,마포,2019-09-26,23.5,0,1.8
411,마포,2019-09-27,23.6,0,1.6
411,마포,2019-09-28,24.2,0,1.8
411,마포,2019-09-29,22.6,0,1.6
411,마포,2019-09-30,23.1,0,1.5
411,마포,2019-10-01,23.5,0,1.5
411,마포,2019-10-02,21.9,18.5,3.1
411,마포,2019-10-03,,5,
411,마포,2019-10-04,,0,
411,마포,2019-10-05,18.7,0,3.1
411,마포,2019-10-06,18.1,0,3.6
411,마포,2019-10-07,14.7,21.5,2.1
411,마포,2019-10-08,15.1,0,3.1
411,마포,2019-10-09,14.8,0,1.6
411,마포,2019-10-10,15.6,0,1.7
411,마포,2019-10-11,19.3,0,1.8
411,마포,2019-10-12,18,0,3.4
411,마포,2019-10-13,17.5,0,2.1
411,마포,2019-10-14,14.4,0,3
411,마포,2019-10-15,15,0,1.8
411,마포,2019-10-16,15.4,0,1.7
411,마포,2019-10-17,16.2,0,1.6
411,마포,2019-10-18,17.7,0,2.7
411,마포,2019-10-19,17.7,0,1.6
411,마포,2019-10-20,17,0,1.3
411,마포,2019-10-21,18,0,1.1
411,마포,2019-10-22,18.7,0,1.6
411,마포,2019-10-23,17.9,0,2.7
411,마포,2019-10-24,19,0,2.8
411,마포,2019-10-25,16.9,0,2.5
411,마포,2019-10-26,10.1,0,3
411,마포,2019-10-27,12,0,1.5
411,마포,2019-10-28,13.6,2,2.6
411,마포,2019-10-29,12.9,.5,2.7
411,마포,2019-10-30,12.2,0,1.6
411,마포,2019-10-31,15.5,0,2.1
411,마포,2019-11-01,15.2,0,1.5
411,마포,2019-11-02,14.6,0,1.6
411,마포,2019-11-03,15.1,0,2.5
411,마포,2019-11-04,14.3,0,2.6
411,마포,2019-11-05,13.3,0,1.5
411,마포,2019-11-06,11.5,0,1.8
411,마포,2019-11-07,9,0,3.1
411,마포,2019-11-08,7.1,0,1.9
411,마포,2019-11-09,10.5,0,1.3
411,마포,2019-11-10,10.7,13,2.6
411,마포,2019-11-11,11.2,1.5,2.8
411,마포,2019-11-12,10.8,0,1.2
411,마포,2019-11-13,8.1,8,3.5
411,마포,2019-11-14,2,0,3.8
411,마포,2019-11-15,6.4,19,2.5
411,마포,2019-11-16,8,0,.8
411,마포,2019-11-17,9.2,22,3.8
411,마포,2019-11-18,4.7,13,4.7
411,마포,2019-11-19,.6,0,3.7
411,마포,2019-11-20,1.4,0,2
411,마포,2019-11-21,5.5,0,1.7
411,마포,2019-11-22,11.1,0,2.5
411,마포,2019-11-23,13.3,0,2
411,마포,2019-11-24,10.4,3,3
411,마포,2019-11-25,2.1,0,2.9
411,마포,2019-11-26,7.2,0,2
411,마포,2019-11-27,3,0,3.1
411,마포,2019-11-28,3.6,0,2.4
411,마포,2019-11-29,2,0,2.4
411,마포,2019-11-30,5.1,0,1.7
411,마포,2019-12-01,5,2,2
411,마포,2019-12-02,.3,0,4.3
411,마포,2019-12-03,1.7,0,1
411,마포,2019-12-04,2.3,0,1.9
411,마포,2019-12-05,-4.4,0,4.2
411,마포,2019-12-06,-5.1,0,2.1
411,마포,2019-12-07,-1,0,1.7
411,마포,2019-12-08,.6,0,1.5
411,마포,2019-12-09,4.4,0,3
411,마포,2019-12-10,8.9,1.5,1.4
411,마포,2019-12-11,6.6,0,4.7
411,마포,2019-12-12,-.2,0,3.1
411,마포,2019-12-13,3.3,.5,2.4
411,마포,2019-12-14,3,0,3.1
411,마포,2019-12-15,6.5,0,1.7
411,마포,2019-12-16,9.1,0,1.9
411,마포,2019-12-17,7.9,9,3.1
411,마포,2019-12-18,.6,0,2.9
411,마포,2019-12-19,-.6,0,2.9
411,마포,2019-12-20,-.9,0,2.9
411,마포,2019-12-21,.1,0,2
411,마포,2019-12-22,4.7,0,1.8
411,마포,2019-12-23,3.4,2.5,2.2
411,마포,2019-12-24,1.6,0,.5
411,마포,2019-12-25,3,0,1
411,마포,2019-12-26,2.1,0,2.9
411,마포,2019-12-27,-.9,0,2.4
411,마포,2019-12-28,2.5,0,2.3
411,마포,2019-12-29,4.5,.5,2.7
411,마포,2019-12-30,2.8,.5,3.4
411,마포,2019-12-31,-7.5,0,4
411,마포,2020-01-01,-1.7,0,.3
411,마포,2020-01-02,1.7,0,1.1
411,마포,2020-01-03,.5,0,1.9
411,마포,2020-01-04,2.1,0,2
411,마포,2020-01-05,2.4,0,1
411,마포,2020-01-06,3.7,0,4
411,마포,2020-01-07,6.7,41,4.6
411,마포,2020-01-08,2.5,7,3.8
411,마포,2020-01-09,-.7,0,3.1
411,마포,2020-01-10,-.1,0,1.7
411,마포,2020-01-11,.4,0,1.8
411,마포,2020-01-12,-.8,0,2.8
411,마포,2020-01-13,-2.3,0,3
411,마포,2020-01-14,-1.4,0,2.1
411,마포,2020-01-15,-2.2,0,2.6
411,마포,2020-01-16,-1.3,0,2.3
411,마포,2020-01-17,-.1,0,1.4
411,마포,2020-01-18,.8,0,1.8
411,마포,2020-01-19,2.5,0,2.8
411,마포,2020-01-20,1,0,3.3
411,마포,2020-01-21,.1,0,1.5
411,마포,2020-01-22,4,0,1.6
411,마포,2020-01-23,4.8,0,1.9
411,마포,2020-01-24,3,0,2.2
411,마포,2020-01-25,4.5,0,1.2
411,마포,2020-01-26,6,0,2.4
411,마포,2020-01-27,6.1,0,4.2
411,마포,2020-01-28,7.4,0,2.8
411,마포,2020-01-29,6.7,0,2
411,마포,2020-01-30,6.4,0,2
411,마포,2020-01-31,4.5,0,2.2
411,마포,2020-02-01,3.2,0,2.1
411,마포,2020-02-02,2,0,2.1
411,마포,2020-02-03,0,0,3.7
411,마포,2020-02-04,-.7,1,3.1
411,마포,2020-02-05,-8.3,0,4.7
